order_id,user_id,product_name,quantity,unit_price,total_amount,currency,status,payment_method,ip_address,user_agent,created_at,updated_at
ORD3C5FB255,262711,Assimilated multimedia application,9,860.16,3536.66,CNY,paid,alipay,58.192.174.227,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/10.3w3897.0 Mobile/44R168 Safari/533.1",2026-01-10T06:16:24,2026-02-03T14:57:29
ORD8B70A3CB,207223,Profound content-based projection,9,109.39,3595.99,CNY,delivered,wechat,73.160.120.247,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; wa-BE) AppleWebKit/531.8.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6531.8.3",2026-02-05T11:59:49,2026-02-05T13:57:39
ORD7E3590D2,815973,Public-key analyzing emulation,4,745.04,2454.79,CNY,shipped,alipay,178.51.182.175,Opera/8.76.(X11; Linux x86_64; ve-ZA) Presto/2.9.168 Version/12.00,2026-01-23T02:32:59,2026-02-01T14:53:10
ORDD79F771F,838288,Vision-oriented fresh-thinking time-frame,2,601.76,1073.07,CNY,shipped,alipay,83.85.232.20,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/534.16.2 (KHTML, like Gecko) Version/4.1 Safari/534.16.2",2026-01-12T21:02:42,2026-02-01T19:54:56
ORD4EA2473F,555351,Cross-platform zero administration structure,5,463.07,2502.72,CNY,delivered,credit_card,200.241.63.50,Opera/9.89.(X11; Linux i686; ml-IN) Presto/2.9.163 Version/10.00,2026-02-06T04:53:41,2026-02-05T03:35:24
ORD070B9B60,321000,Inverse context-sensitive knowledge user,7,844.21,2994.06,CNY,shipped,alipay,201.34.54.142,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/4.1),2026-01-24T06:14:04,2026-02-03T01:33:54
ORD81BE3F85,439928,User-centric fault-tolerant collaboration,1,958.14,658.62,CNY,paid,debit_card,190.184.59.7,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/533.42.5 (KHTML, like Gecko) Version/4.0.4 Safari/533.42.5",2026-01-27T00:08:58,2026-02-04T05:14:41
ORD715C183B,835602,Upgradable well-modulated Local Area Network,1,527.96,3201.33,CNY,paid,wechat,70.50.105.219,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/63.0.821.0 Safari/531.1",2026-01-16T22:11:24,2026-01-31T07:52:15
ORD3947E9B5,333648,Intuitive full-range protocol,9,394.96,365.09,CNY,paid,alipay,142.241.86.72,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/3.1),2026-01-24T05:06:24,2026-02-05T03:23:50
ORD7A6DF059,211243,Open-source tertiary firmware,7,639.48,2657.24,CNY,shipped,wechat,60.61.48.165,Opera/9.34.(X11; Linux x86_64; nds-DE) Presto/2.9.161 Version/12.00,2026-01-12T09:07:09,2026-02-03T01:20:00
ORD94DE432E,330011,Face-to-face tangible website,2,682.2,1367.26,CNY,delivered,alipay,120.164.121.198,Opera/8.90.(Windows NT 5.1; li-NL) Presto/2.9.183 Version/10.00,2026-01-28T19:06:37,2026-02-03T18:20:47
ORDE27F17D1,130274,Profit-focused analyzing hardware,5,955.25,1176.62,CNY,shipped,wechat,213.110.144.32,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/19.0.874.0 Safari/536.0",2026-01-18T20:38:59,2026-01-31T04:07:35
ORD1C4B44C4,304931,Organic zero tolerance challenge,10,962.83,3784.49,CNY,paid,wechat,29.196.61.107,Opera/9.31.(X11; Linux x86_64; ia-FR) Presto/2.9.163 Version/10.00,2026-01-15T10:15:36,2026-02-01T13:52:30
ORD5E9C7DBB,494792,Grass-roots tertiary moratorium,4,857.34,3768.43,CNY,paid,alipay,78.166.34.190,Mozilla/5.0 (Windows NT 11.0; ar-SS; rv:1.9.1.20) Gecko/6953-04-10 12:11:21 Firefox/3.8,2026-01-25T10:41:58,2026-02-01T15:06:44
ORDFF0D63FC,394048,Persevering bottom-line budgetary management,7,342.87,3943.93,CNY,shipped,debit_card,71.53.138.220,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; ky-KG) AppleWebKit/534.46.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6534.46.5",2026-01-10T13:01:43,2026-02-06T09:45:34
ORDDAB5F951,764180,Intuitive even-keeled productivity,9,296.73,4160.08,CNY,delivered,wechat,58.86.213.206,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/5.0),2026-02-06T14:34:50,2026-02-03T15:36:26
ORDFC34F3B3,987779,Triple-buffered asymmetric array,1,247.86,3106.67,CNY,paid,wechat,88.91.171.145,Opera/9.76.(Windows NT 5.01; br-FR) Presto/2.9.160 Version/12.00,2026-01-17T23:26:49,2026-02-03T22:04:13
ORD27EFD2DF,102770,Team-oriented homogeneous application,4,886.73,671.85,CNY,delivered,alipay,174.42.108.219,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/3.0),2026-02-04T20:28:03,2026-02-04T12:27:20
ORD72BB7F03,963941,Face-to-face 4thgeneration throughput,5,753.09,3611.23,CNY,shipped,debit_card,47.203.238.89,Opera/8.36.(Windows NT 5.1; bn-BD) Presto/2.9.185 Version/10.00,2026-01-27T18:47:56,2026-02-06T01:10:24
ORD6DB2826A,536613,Realigned logistical pricing structure,7,153.96,977.88,CNY,shipped,wechat,4.166.26.34,Mozilla/5.0 (Android 1.6; Mobile; rv:25.0) Gecko/25.0 Firefox/25.0,2026-02-04T12:30:52,2026-02-05T10:26:13
ORDC8BFE1DF,168258,Universal zero administration productivity,6,208.84,2043.8,CNY,shipped,wechat,94.33.226.71,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/5.0),2026-01-26T05:10:08,2026-02-04T08:29:09
ORD61B8F1A3,638455,Down-sized explicit encoding,1,701.5,1380.23,CNY,paid,credit_card,141.71.156.51,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/534.22.6 (KHTML, like Gecko) Version/4.0.1 Safari/534.22.6",2026-01-08T19:42:08,2026-02-03T12:45:38
ORD35A1440C,293932,Operative responsive hub,1,430.96,2038.47,CNY,shipped,wechat,11.164.79.142,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/4.0),2026-01-31T02:08:38,2026-02-03T16:00:33
ORDD92FA24C,650522,Operative transitional benchmark,1,471.16,1656.83,CNY,shipped,credit_card,153.154.64.70,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5 rv:6.0; so-KE) AppleWebKit/533.3.6 (KHTML, like Gecko) Version/5.0.5 Safari/533.3.6",2026-01-11T05:56:37,2026-02-01T06:52:38
ORDB0A893D9,321682,Networked context-sensitive forecast,4,49.51,706.99,CNY,shipped,alipay,6.93.169.139,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/7585-01-24 01:28:36 Firefox/3.8,2026-01-14T18:19:12,2026-01-31T06:37:11
ORD3335BC9B,886817,Focused non-volatile intranet,6,146.59,4905.21,CNY,paid,debit_card,214.194.123.200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ca-AD) AppleWebKit/534.44.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6534.44.1",2026-01-08T18:21:49,2026-02-06T14:40:09
ORDFFBF81B9,460962,Polarized mobile implementation,3,975.75,3881.58,CNY,delivered,wechat,144.245.32.76,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_7) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/57.0.848.0 Safari/533.1",2026-02-05T23:48:17,2026-01-31T02:52:55
ORD669E9E81,432802,Visionary attitude-oriented concept,9,304.17,2756.85,CNY,shipped,alipay,182.135.152.116,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_6; rv:1.9.5.20) Gecko/8965-09-19 22:51:13 Firefox/13.0,2026-01-29T23:41:40,2026-02-02T12:02:22
ORD73FBB400,502789,Pre-emptive fresh-thinking knowledge user,9,400.99,253.28,CNY,delivered,wechat,88.122.90.32,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/4114-01-23 17:44:31 Firefox/3.6.1,2026-01-10T09:12:36,2026-02-04T13:23:31
ORD51C3747F,910617,Switchable static migration,4,815.16,2274.39,CNY,delivered,wechat,197.228.174.213,Mozilla/5.0 (Windows NT 6.2; te-IN; rv:1.9.0.20) Gecko/8722-05-12 20:31:06 Firefox/3.8,2026-01-13T06:27:56,2026-02-04T12:08:15
ORD1170D34A,935990,Optimized bottom-line parallelism,7,567.38,4407.96,CNY,shipped,alipay,15.205.72.87,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_3) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/27.0.875.0 Safari/534.2",2026-02-02T16:17:09,2026-01-31T19:36:53
ORD0EBE022C,111160,Multi-channeled content-based superstructure,3,579.16,4370.91,CNY,shipped,wechat,206.150.219.213,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_3 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/11.8g8935.0 Mobile/02T087 Safari/535.1",2026-02-05T04:11:41,2026-02-02T21:42:31
ORD4FA8C2A5,883485,Synergized leadingedge attitude,10,937.27,3955.12,CNY,pending,wechat,202.198.20.10,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/8258-03-12 09:23:11 Firefox/3.8,2026-01-12T02:58:00,2026-01-31T17:47:24
ORD5742414E,361721,Reactive real-time implementation,1,43.12,132.81,CNY,shipped,alipay,70.244.37.55,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/3.1),2026-02-03T22:30:15,2026-02-02T20:48:56
ORD571D434E,885415,Distributed system-worthy adapter,7,471.74,1844.74,CNY,shipped,alipay,40.116.235.168,"Mozilla/5.0 (Windows 98) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/35.0.898.0 Safari/531.0",2026-01-27T09:01:03,2026-02-01T10:26:50
ORD3629D497,421113,Integrated upward-trending concept,1,708.39,2138.97,CNY,paid,credit_card,209.3.110.233,Opera/8.33.(Windows NT 5.2; lt-LT) Presto/2.9.181 Version/11.00,2026-01-09T18:51:27,2026-02-04T17:52:14
ORD97A005C7,867654,Upgradable bifurcated database,7,753.81,1597.47,CNY,shipped,debit_card,69.130.248.68,Opera/8.89.(X11; Linux x86_64; sid-ET) Presto/2.9.169 Version/10.00,2026-02-05T13:30:49,2026-01-31T18:38:35
ORD72B453E9,640563,Managed optimal collaboration,6,683.81,3619.18,CNY,delivered,alipay,222.69.78.195,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; brx-IN) AppleWebKit/535.24.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6535.24.6",2026-01-12T06:32:21,2026-01-31T04:42:23
ORDA7D6B21A,266139,Public-key composite open architecture,6,638.58,649.97,CNY,paid,wechat,215.148.194.226,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_4; rv:1.9.4.20) Gecko/5807-02-08 23:19:11 Firefox/3.6.10,2026-01-10T01:02:41,2026-02-05T17:22:13
ORDE6A57199,571337,Cross-group discrete database,5,76.56,4617.04,CNY,shipped,alipay,86.119.229.21,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_4 rv:5.0; nhn-MX) AppleWebKit/532.12.6 (KHTML, like Gecko) Version/5.0.1 Safari/532.12.6",2026-02-05T13:03:09,2026-01-31T08:49:26
ORD1CCA86FF,499744,Vision-oriented asymmetric support,6,801.85,738.11,CNY,paid,debit_card,31.208.90.93,"Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) CriOS/59.0.837.0 Mobile/14Z507 Safari/532.2",2026-01-22T04:15:39,2026-01-31T01:53:12
ORD6347F332,693445,Front-line content-based parallelism,2,601.69,190.58,CNY,delivered,credit_card,216.6.220.255,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_3) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/23.0.884.0 Safari/533.1",2026-01-26T09:57:37,2026-02-01T13:35:53
ORD4F925678,267526,Managed bi-directional orchestration,9,786.41,3287.6,CNY,shipped,credit_card,160.8.2.187,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/14.5u2720.0 Mobile/78V334 Safari/532.0",2026-01-20T01:38:40,2026-02-03T13:02:47
ORDF9AC1D6B,542319,Cloned systematic software,6,28.64,3075.84,CNY,paid,alipay,164.83.216.191,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; bo-IN) AppleWebKit/532.15.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6532.15.6",2026-01-23T13:56:51,2026-02-01T07:29:25
ORD0BD2C22C,292729,Profound executive info-mediaries,8,921.63,1146.43,CNY,paid,wechat,117.8.74.220,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2994-08-05 12:10:10 Firefox/15.0,2026-01-31T23:26:45,2026-01-31T02:53:33
ORD58F5AC6F,735215,Expanded responsive secured line,5,573.22,3829.35,CNY,paid,alipay,145.249.20.189,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_6; rv:1.9.4.20) Gecko/7751-03-25 13:04:30 Firefox/13.0,2026-01-22T22:02:56,2026-02-04T01:56:41
ORDC97C26CC,336143,Implemented non-volatile capacity,5,752.74,3045.06,CNY,paid,alipay,174.249.133.198,Opera/9.80.(X11; Linux x86_64; is-IS) Presto/2.9.179 Version/11.00,2026-02-01T22:57:04,2026-02-01T15:25:19
ORDFBF3E57A,921518,Customer-focused uniform open architecture,4,635.25,4494.88,CNY,delivered,wechat,203.105.153.168,Opera/9.73.(Windows 98; da-DK) Presto/2.9.180 Version/10.00,2026-01-08T11:19:01,2026-02-02T11:41:29
ORD7E42CAF2,874173,Compatible client-server ability,3,459.34,1990.61,CNY,paid,wechat,136.205.160.239,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/4.0),2026-01-30T01:54:24,2026-02-05T21:32:55
ORDFA1D69C3,586330,Synergistic mission-critical model,6,79.76,2519.6,CNY,shipped,wechat,212.67.16.73,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_1) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/49.0.846.0 Safari/531.1",2026-01-12T12:13:31,2026-02-06T17:00:10
ORDEE75AE24,683672,Multi-lateral 24hour Graphic Interface,7,392.05,953.53,CNY,paid,wechat,62.98.100.155,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.39.4 (KHTML, like Gecko) Version/4.1 Safari/533.39.4",2026-01-28T12:48:37,2026-02-01T11:42:42
ORDE0DDE1E3,686130,Ameliorated scalable policy,1,953.28,1869.28,CNY,delivered,alipay,126.0.78.104,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) CriOS/21.0.869.0 Mobile/81W857 Safari/533.2",2026-01-16T21:22:12,2026-01-31T01:38:08
ORD036171E4,467986,Innovative asymmetric utilization,8,890.98,660.34,CNY,pending,alipay,18.219.67.226,Opera/9.66.(Windows 95; oc-FR) Presto/2.9.162 Version/12.00,2026-01-24T21:59:29,2026-01-31T01:51:13
ORDC21E633F,562763,Horizontal methodical interface,8,418.09,281.92,CNY,shipped,credit_card,87.151.93.157,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; ak-GH) AppleWebKit/531.28.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6531.28.4",2026-01-10T22:32:36,2026-02-04T16:50:24
ORD8C0B7FEB,706080,Adaptive non-volatile complexity,7,769.91,3593.14,CNY,shipped,wechat,212.111.228.47,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/3.1),2026-01-20T09:51:56,2026-02-04T21:18:40
ORDFBFA370C,443474,Adaptive full-range interface,6,595.55,3369.17,CNY,shipped,wechat,38.52.213.206,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; et-EE) AppleWebKit/532.39.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6532.39.4",2026-01-12T10:51:12,2026-02-04T08:40:58
ORD26F2341F,330496,Virtual non-volatile project,3,655.42,4593.52,CNY,cancelled,alipay,82.129.38.161,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/5.0),2026-02-06T00:27:11,2026-02-02T18:45:26
ORDD103F1F1,269208,Programmable asymmetric core,8,384.98,1083.0,CNY,paid,wechat,106.242.5.174,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/16.0.827.0 Safari/531.1",2026-01-24T09:20:59,2026-01-31T02:23:14
ORD0C45EB3A,782772,Compatible local paradigm,8,256.27,3646.55,CNY,shipped,alipay,161.56.45.244,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/5645-07-11 18:17:14 Firefox/3.8,2026-01-28T18:47:39,2026-02-02T21:32:52
ORDA85FC9AD,870992,Future-proofed secondary extranet,2,568.5,2517.92,CNY,paid,alipay,116.245.202.154,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/4879-05-14 07:39:35 Firefox/3.6.16,2026-01-30T14:30:45,2026-02-03T21:27:45
ORD431666CB,971400,Open-source maximized open system,1,849.26,1815.37,CNY,shipped,wechat,3.253.144.33,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/45.0.823.0 Safari/531.1",2026-01-24T10:34:31,2026-02-04T06:21:01
ORDAEDF3577,566740,Persevering zero tolerance Graphical User Interface,9,651.06,2067.77,CNY,paid,wechat,49.36.35.253,Opera/9.44.(X11; Linux x86_64; fo-FO) Presto/2.9.164 Version/10.00,2026-01-22T06:31:16,2026-02-02T13:59:13
ORD6B0E5B8E,861932,Streamlined system-worthy throughput,2,335.41,1440.13,CNY,paid,alipay,220.50.202.167,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/534.3.1 (KHTML, like Gecko) Version/4.1 Safari/534.3.1",2026-01-17T17:33:05,2026-02-03T21:13:17
ORD0EF528EA,622125,Automated client-driven support,7,586.81,2588.53,CNY,paid,debit_card,70.68.0.178,Opera/9.59.(Windows NT 10.0; as-IN) Presto/2.9.182 Version/11.00,2026-01-29T12:15:26,2026-02-06T03:47:40
ORD7088F2FE,968412,Networked regional framework,7,732.22,1084.77,CNY,paid,alipay,130.84.147.5,Mozilla/5.0 (Windows 95; ber-DZ; rv:1.9.2.20) Gecko/2732-08-25 11:40:54 Firefox/4.0,2026-01-20T18:43:47,2026-02-01T21:09:16
ORD2FEB0DE1,562770,Future-proofed analyzing firmware,7,820.38,4706.49,CNY,shipped,debit_card,103.191.95.42,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 11.0; Trident/3.0),2026-01-24T00:34:19,2026-02-06T09:07:01
ORDCFDB75A8,715695,Multi-channeled hybrid leverage,1,330.1,4747.62,CNY,paid,alipay,120.57.116.96,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/41.0.872.0 Safari/536.1",2026-01-13T08:36:13,2026-02-05T07:53:44
ORD0DD7BD5D,811305,Persevering asymmetric artificial intelligence,5,54.33,1223.67,CNY,paid,credit_card,176.193.251.222,Opera/8.65.(X11; Linux i686; byn-ER) Presto/2.9.188 Version/11.00,2026-01-18T11:12:34,2026-02-02T13:05:34
ORDE8681DED,510324,User-centric zero-defect approach,7,900.08,200.81,CNY,shipped,alipay,121.12.147.93,Mozilla/5.0 (Android 9; Mobile; rv:39.0) Gecko/39.0 Firefox/39.0,2026-01-10T14:32:36,2026-02-02T23:47:12
ORDB2FBC573,413790,Virtual client-driven paradigm,10,784.89,4698.09,CNY,paid,alipay,214.213.72.185,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/5.0),2026-01-27T13:57:14,2026-01-31T00:55:25
ORD334B67F3,293957,Profound next generation initiative,6,826.8,427.3,CNY,paid,alipay,110.247.165.232,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/48.0.802.0 Mobile/51H778 Safari/535.2",2026-01-11T03:07:12,2026-02-05T10:03:45
ORD6DA84BA7,515990,Persevering global Graphic Interface,5,569.93,4652.3,CNY,shipped,alipay,33.3.111.189,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; he-IL) AppleWebKit/531.14.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6531.14.3",2026-01-19T18:21:50,2026-02-02T18:35:20
ORD7B694DC5,364990,Seamless client-driven software,4,829.73,3483.28,CNY,shipped,alipay,15.138.111.59,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/533.40.6 (KHTML, like Gecko) Version/5.0 Safari/533.40.6",2026-01-30T08:10:10,2026-01-30T23:50:51
ORD2729E40E,511943,Proactive value-added info-mediaries,7,152.28,2096.54,CNY,delivered,alipay,3.145.42.122,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/3.0),2026-01-14T07:50:17,2026-02-02T07:55:19
ORDAA7C047A,807209,Multi-layered maximized encryption,9,639.2,3735.72,CNY,shipped,wechat,41.136.202.66,Opera/9.31.(Windows CE; szl-PL) Presto/2.9.173 Version/11.00,2026-02-02T03:00:32,2026-02-06T08:53:20
ORD87561CFD,347681,Customer-focused intangible focus group,7,286.89,369.03,CNY,paid,alipay,5.25.145.166,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_2) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/40.0.813.0 Safari/532.1",2026-01-30T22:59:58,2026-02-05T22:47:43
ORD8C65EBA7,884114,Reactive radical benchmark,5,140.18,2124.87,CNY,delivered,alipay,45.168.54.128,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_3_5 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/37.0.884.0 Mobile/03J760 Safari/531.1",2026-01-22T10:58:04,2026-02-05T09:25:37
ORD31DDF65D,186907,Pre-emptive 4thgeneration productivity,3,665.29,4334.03,CNY,shipped,wechat,152.153.3.205,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 11.0; Trident/3.1),2026-02-05T09:14:06,2026-01-31T19:49:54
ORDBA81F692,775118,Reactive cohesive solution,4,959.54,4431.47,CNY,shipped,credit_card,131.240.20.82,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; kn-IN) AppleWebKit/532.12.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6532.12.3",2026-01-09T09:36:24,2026-02-05T09:26:17
ORD4B565DAF,761549,Assimilated encompassing policy,6,514.21,950.97,CNY,paid,alipay,50.103.65.23,Opera/9.31.(X11; Linux x86_64; ps-AF) Presto/2.9.167 Version/11.00,2026-01-11T18:12:06,2026-02-02T10:50:39
ORD18459653,773651,Multi-channeled mission-critical structure,7,744.27,1100.72,CNY,paid,wechat,16.186.211.220,Opera/9.93.(X11; Linux i686; szl-PL) Presto/2.9.180 Version/11.00,2026-01-15T14:17:34,2026-02-02T22:14:01
ORD5EFF0948,305373,Customer-focused homogeneous collaboration,10,441.08,344.62,CNY,shipped,alipay,25.196.65.183,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/3.1),2026-01-31T01:57:29,2026-02-03T07:33:23
ORD9A783EFC,749158,Decentralized methodical intranet,2,719.51,3681.13,CNY,delivered,alipay,28.199.80.90,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_9 rv:6.0; wal-ET) AppleWebKit/534.48.3 (KHTML, like Gecko) Version/5.0 Safari/534.48.3",2026-01-20T21:12:31,2026-02-05T13:22:01
ORDB680C6B8,816096,Mandatory zero tolerance methodology,1,162.3,2867.27,CNY,shipped,alipay,203.229.65.4,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_1 rv:5.0; mi-NZ) AppleWebKit/532.31.7 (KHTML, like Gecko) Version/4.0.4 Safari/532.31.7",2026-02-02T09:00:22,2026-02-01T03:42:39
ORDB8EF5C9E,868046,Realigned holistic leverage,9,293.27,4757.94,CNY,shipped,credit_card,165.25.130.86,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/48.0.866.0 Mobile/39T425 Safari/534.1",2026-01-30T08:22:20,2026-02-02T21:10:52
ORD6BA7DCCC,403994,Open-source full-range info-mediaries,7,117.53,3281.31,CNY,paid,wechat,135.98.67.55,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/59.0.840.0 Safari/534.1",2026-01-10T07:43:42,2026-02-04T18:47:38
ORDADF6A9F1,554131,Configurable context-sensitive infrastructure,1,231.97,3337.54,CNY,shipped,alipay,213.210.79.244,Mozilla/5.0 (Windows NT 6.1; fo-FO; rv:1.9.2.20) Gecko/6966-05-03 19:12:38 Firefox/6.0,2026-01-23T13:33:36,2026-02-01T09:03:54
ORD0973AE43,869590,Reverse-engineered user-facing knowledgebase,3,210.47,2506.17,CNY,shipped,alipay,30.153.200.16,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_7 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/15.0e4380.0 Mobile/75A620 Safari/534.1",2026-01-15T07:33:02,2026-01-31T00:48:17
ORDFB991526,872495,Extended actuating analyzer,4,518.04,4941.86,CNY,paid,wechat,219.21.198.248,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/5.0),2026-01-20T18:18:49,2026-02-04T09:35:32
ORDE186D503,610881,Up-sized tangible open architecture,10,343.68,4971.65,CNY,paid,wechat,20.107.130.90,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/44.0.871.0 Safari/531.0",2026-01-08T19:17:47,2026-02-04T08:01:40
ORD52A99F9C,739848,Public-key even-keeled Internet solution,3,793.99,1172.79,CNY,paid,alipay,46.47.43.244,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/532.12.6 (KHTML, like Gecko) Version/5.0.1 Safari/532.12.6",2026-01-28T12:28:25,2026-02-03T03:29:06
ORD8C4269D2,973005,Extended needs-based productivity,2,78.26,1783.6,CNY,shipped,wechat,202.129.57.2,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/531.37.3 (KHTML, like Gecko) Version/4.0.2 Safari/531.37.3",2026-01-18T19:23:12,2026-02-04T07:33:27
ORD7514914B,733130,Distributed cohesive ability,1,310.16,3157.72,CNY,paid,alipay,3.162.71.133,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_1 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) CriOS/44.0.855.0 Mobile/16N172 Safari/534.0",2026-01-21T12:07:00,2026-02-06T04:23:57
ORD7E7EB77A,491025,Pre-emptive disintermediate framework,5,271.72,1443.76,CNY,shipped,alipay,72.13.205.207,Opera/8.62.(Windows NT 4.0; hy-AM) Presto/2.9.176 Version/10.00,2026-01-08T06:34:33,2026-02-06T04:06:13
