order_id,user_id,product_name,quantity,unit_price,total_amount,currency,status,payment_method,ip_address,user_agent,created_at,updated_at
ORDCFE7D0BD,185384,Stand-alone object-oriented flexibility,3,952.39,137.04,CNY,shipped,wechat,67.66.105.48,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/44.0.864.0 Safari/534.2",2026-01-06T17:35:13,2026-02-01T03:59:13
ORD3FF7E100,343795,Self-enabling value-added system engine,1,977.69,4642.3,CNY,delivered,alipay,114.238.148.37,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/52.0.864.0 Safari/532.1",2026-01-18T11:15:36,2026-01-30T21:48:51
ORDEDA31AF8,199300,Compatible systematic orchestration,8,370.39,2068.49,CNY,paid,alipay,131.61.100.174,Opera/8.94.(Windows NT 5.0; ff-SN) Presto/2.9.175 Version/12.00,2026-01-20T12:45:49,2026-02-02T08:21:34
ORDE2591F7B,638425,Vision-oriented value-added productivity,1,866.5,426.67,CNY,shipped,alipay,187.234.132.89,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_9) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/48.0.879.0 Safari/531.2",2026-01-20T11:21:57,2026-02-02T07:40:38
ORD6D70DBB4,322272,Self-enabling intangible budgetary management,7,207.71,4587.92,CNY,paid,alipay,115.229.124.8,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_5 rv:2.0; ve-ZA) AppleWebKit/535.31.7 (KHTML, like Gecko) Version/4.0.2 Safari/535.31.7",2026-02-04T21:11:11,2026-01-30T03:06:19
ORDB06EC38C,313752,Expanded web-enabled collaboration,4,376.91,4111.3,CNY,paid,alipay,88.153.140.10,Opera/9.35.(X11; Linux i686; fur-IT) Presto/2.9.175 Version/10.00,2026-02-03T18:37:11,2026-02-04T16:14:29
ORD12C181B7,448357,Open-architected discrete open architecture,1,11.26,3729.57,CNY,shipped,alipay,15.1.35.156,Opera/9.39.(Windows NT 5.1; cv-RU) Presto/2.9.180 Version/10.00,2026-01-24T10:27:20,2026-02-02T10:13:02
ORDE8F71717,341067,Vision-oriented tangible solution,9,498.54,2668.02,CNY,paid,alipay,35.80.6.178,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_7 rv:4.0; lij-IT) AppleWebKit/531.30.2 (KHTML, like Gecko) Version/4.0.4 Safari/531.30.2",2026-01-09T15:47:19,2026-02-03T09:11:18
ORD56812215,931626,Persistent cohesive capacity,2,664.87,1579.66,CNY,shipped,alipay,175.20.158.74,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/15.9a0768.0 Mobile/92N160 Safari/532.1",2026-01-16T20:48:19,2026-01-30T02:59:17
ORDB204CBE8,190031,Advanced full-range capability,4,296.93,642.78,CNY,shipped,wechat,160.213.163.6,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; cy-GB) AppleWebKit/533.25.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6533.25.5",2026-02-01T23:25:42,2026-02-02T16:45:22
ORD13D97538,910941,Monitored multi-tasking concept,8,211.63,2721.81,CNY,delivered,credit_card,119.70.6.150,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; shs-CA) AppleWebKit/533.31.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6533.31.4",2026-01-28T14:39:38,2026-02-01T02:33:21
ORD21CE561D,858297,Vision-oriented tangible Graphic Interface,10,158.68,2335.65,CNY,shipped,credit_card,97.192.152.108,Mozilla/5.0 (Android 3.2.5; Mobile; rv:8.0) Gecko/8.0 Firefox/8.0,2026-01-25T06:10:18,2026-01-31T20:24:26
ORD99FDA152,260353,Upgradable national installation,1,562.25,1333.84,CNY,paid,wechat,10.70.123.221,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; oc-FR) AppleWebKit/535.22.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6535.22.5",2026-01-24T00:03:18,2026-01-29T16:20:08
ORD6D0F6878,641168,Multi-layered coherent functionalities,2,188.58,4706.61,CNY,delivered,alipay,59.7.152.114,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_5) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/40.0.891.0 Safari/533.2",2026-01-27T14:22:03,2026-02-02T00:00:55
ORD169B1919,529712,Focused solution-oriented Local Area Network,1,901.62,2145.79,CNY,shipped,wechat,48.78.75.253,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/5.0),2026-01-22T02:10:58,2026-01-31T22:38:24
ORD842C4B26,317267,Proactive dedicated help-desk,7,117.06,4519.04,CNY,pending,wechat,121.66.177.170,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/534.45.1 (KHTML, like Gecko) Version/5.1 Safari/534.45.1",2026-01-11T12:31:38,2026-02-04T06:35:59
ORD50753758,449918,Right-sized mobile groupware,1,89.6,3820.53,CNY,shipped,alipay,173.42.210.74,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 11.0; Trident/4.1),2026-01-26T08:06:45,2026-01-29T01:24:17
ORDF3EECF49,433184,Centralized upward-trending knowledgebase,4,380.33,3921.32,CNY,shipped,wechat,182.209.49.76,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/3.0),2026-01-13T03:49:10,2026-02-01T18:51:56
ORD3F470D50,722980,Switchable mobile challenge,8,445.03,1650.35,CNY,paid,alipay,40.80.68.86,Opera/8.81.(X11; Linux x86_64; ro-RO) Presto/2.9.175 Version/11.00,2026-01-31T04:34:10,2026-02-01T23:21:11
ORD70803F89,527116,Profound content-based approach,2,542.48,857.48,CNY,pending,wechat,112.154.80.59,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/25.0.841.0 Safari/536.0",2026-02-04T13:40:43,2026-01-31T05:38:28
ORD8CAC4BCC,923242,Distributed content-based monitoring,2,120.14,4291.65,CNY,delivered,credit_card,68.77.43.146,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/5.1),2026-01-26T12:52:05,2026-02-01T22:10:16
ORDF4D4DBE2,505174,Multi-layered non-volatile paradigm,7,407.88,4488.13,CNY,delivered,alipay,161.211.255.82,"Mozilla/5.0 (Linux; Android 3.2.1) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/45.0.833.0 Safari/531.1",2026-02-02T17:12:03,2026-01-29T22:04:22
ORDAFF22078,333296,Triple-buffered didactic Graphical User Interface,9,349.0,4706.5,CNY,shipped,alipay,139.243.144.109,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; gd-GB) AppleWebKit/531.9.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6531.9.1",2026-01-27T11:33:33,2026-02-02T13:30:20
ORD8CA5A90D,284732,User-friendly radical definition,6,611.67,2439.97,CNY,delivered,credit_card,169.148.54.6,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/5293-10-03 10:21:23 Firefox/14.0,2026-01-06T10:46:37,2026-02-02T05:24:26
ORD05F0C39F,983873,Persistent stable Graphic Interface,1,555.63,904.84,CNY,paid,wechat,178.212.183.76,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_3; rv:1.9.2.20) Gecko/5937-06-08 03:32:09 Firefox/3.6.7,2026-01-11T12:15:44,2026-02-04T13:13:11
ORD4A70B15F,640210,Sharable executive benchmark,5,138.73,2200.35,CNY,shipped,credit_card,34.5.182.76,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/4.1),2026-01-27T12:30:03,2026-02-01T10:59:06
ORD29DC98FF,816612,Ameliorated multimedia leverage,2,576.25,4593.81,CNY,delivered,alipay,23.139.194.254,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/3.1),2026-02-03T01:22:53,2026-02-01T21:55:56
ORD67BE1A68,966890,Customizable reciprocal interface,1,656.4,2374.42,CNY,paid,alipay,181.100.95.22,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/533.6.3 (KHTML, like Gecko) Version/4.0 Safari/533.6.3",2026-01-29T05:59:10,2026-02-02T09:34:59
ORD63C1F5F5,890915,Reverse-engineered contextually-based groupware,2,198.36,3512.94,CNY,shipped,alipay,192.214.161.247,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) FxiOS/12.9g2893.0 Mobile/55G359 Safari/534.0",2026-01-12T19:35:58,2026-01-30T18:12:15
ORDEE3EFC14,526117,Ergonomic radical moratorium,4,886.27,1642.77,CNY,paid,alipay,150.199.126.61,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/5.1),2026-01-17T09:17:54,2026-01-29T08:53:25
ORDCDF609A4,496578,Universal empowering conglomeration,9,471.28,3010.84,CNY,paid,wechat,8.43.249.82,"Mozilla/5.0 (Windows 98) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/29.0.806.0 Safari/531.0",2026-02-04T09:31:24,2026-02-04T20:05:51
ORD7D45F406,763071,Front-line optimizing database,3,515.93,835.96,CNY,shipped,wechat,121.244.124.36,"Mozilla/5.0 (iPad; CPU iPad OS 11_4_1 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/14.6f3000.0 Mobile/78C609 Safari/536.2",2026-01-11T02:42:04,2026-01-30T09:04:36
ORDF87FC2E7,442804,Polarized 6thgeneration collaboration,8,30.93,4708.18,CNY,paid,wechat,211.188.100.247,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/3.1),2026-01-16T16:46:37,2026-01-28T23:48:11
ORDDEE12D05,763438,Synergistic asymmetric collaboration,9,675.17,4955.92,CNY,paid,wechat,216.45.186.152,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/55.0.835.0 Safari/536.0",2026-02-04T10:38:55,2026-02-02T20:19:27
ORD23D8DF79,980007,Open-source regional encryption,3,262.24,2468.43,CNY,shipped,credit_card,62.61.131.151,Opera/9.80.(X11; Linux x86_64; et-EE) Presto/2.9.175 Version/12.00,2026-02-04T04:23:21,2026-02-03T09:47:40
ORDB28DE7AE,139377,Vision-oriented directional Graphical User Interface,6,880.25,639.41,CNY,shipped,wechat,42.45.139.238,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_4 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/51.0.892.0 Mobile/46P355 Safari/535.1",2026-02-04T06:17:37,2026-02-02T01:24:57
ORDB6831756,655481,Universal upward-trending circuit,5,697.7,2331.96,CNY,shipped,credit_card,184.171.187.172,Opera/9.52.(X11; Linux x86_64; lv-LV) Presto/2.9.185 Version/11.00,2026-01-12T07:21:24,2026-02-02T00:47:31
ORDAA9DE8E8,823377,Front-line real-time knowledgebase,9,522.7,509.92,CNY,shipped,alipay,28.132.178.222,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; cs-CZ) AppleWebKit/535.44.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6535.44.5",2026-01-12T04:08:24,2026-02-03T12:45:24
ORD9228E9FE,427592,Object-based 5thgeneration access,4,337.34,4926.27,CNY,paid,wechat,108.100.149.50,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/60.0.834.0 Safari/532.1",2026-01-06T10:45:14,2026-02-02T14:02:24
ORDA757F7D1,433640,Persevering cohesive methodology,7,840.26,4519.9,CNY,shipped,alipay,221.3.223.52,Opera/8.24.(X11; Linux x86_64; fo-FO) Presto/2.9.181 Version/11.00,2026-01-07T12:44:15,2026-02-04T18:10:31
ORDFB3E06EB,340002,Implemented web-enabled service-desk,2,248.85,3608.09,CNY,paid,alipay,55.213.3.155,Opera/9.63.(X11; Linux x86_64; br-FR) Presto/2.9.186 Version/12.00,2026-01-18T17:34:37,2026-01-29T16:19:52
ORD15968F11,297335,Exclusive disintermediate help-desk,10,574.26,4963.63,CNY,delivered,wechat,39.133.173.148,Opera/8.98.(X11; Linux i686; hsb-DE) Presto/2.9.173 Version/12.00,2026-01-08T11:33:22,2026-01-29T02:05:12
ORD9AC72CAB,440229,Assimilated 5thgeneration open system,3,968.42,938.95,CNY,delivered,alipay,201.159.101.46,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/5.0),2026-01-24T16:16:52,2026-02-03T07:01:37
ORD7C3DCCAB,204404,Synergized eco-centric hierarchy,5,194.75,1206.83,CNY,shipped,wechat,43.197.60.113,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_3; rv:1.9.6.20) Gecko/2983-08-07 19:30:42 Firefox/3.8,2026-01-23T08:27:22,2026-02-03T10:31:33
ORDF1AF6803,320271,Adaptive encompassing service-desk,8,541.82,2887.0,CNY,cancelled,credit_card,193.70.31.239,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/3.1),2026-01-29T23:59:24,2026-01-30T04:12:39
ORD52CDB5AD,996186,Seamless 6thgeneration standardization,5,574.87,3172.55,CNY,shipped,alipay,120.242.176.148,Opera/8.47.(Windows NT 6.2; uz-UZ) Presto/2.9.165 Version/11.00,2026-01-09T04:54:46,2026-01-29T14:25:33
ORD018F89D7,247886,Distributed hybrid help-desk,2,336.66,473.16,CNY,shipped,credit_card,32.249.189.12,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/4.1),2026-01-07T00:45:49,2026-01-31T22:58:59
ORDFF7553AD,566513,Future-proofed full-range toolset,9,839.57,3818.79,CNY,shipped,alipay,54.122.37.35,"Mozilla/5.0 (Windows CE) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/15.0.821.0 Safari/531.0",2026-01-13T16:20:58,2026-01-30T12:59:50
ORD50CC36ED,130820,Streamlined intangible superstructure,5,843.2,3744.88,CNY,paid,wechat,196.23.87.171,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_0; rv:1.9.6.20) Gecko/9742-12-25 11:38:06 Firefox/3.6.15,2026-01-12T08:15:02,2026-01-31T12:16:16
ORD10D76AF0,849494,Configurable static workforce,1,998.1,3750.74,CNY,shipped,alipay,23.81.89.27,Opera/8.58.(Windows 98; fa-IR) Presto/2.9.182 Version/11.00,2026-01-11T13:41:40,2026-01-29T09:10:29
ORD8D9888BC,722153,User-friendly attitude-oriented database,5,192.83,585.37,CNY,paid,debit_card,131.115.30.1,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_9 rv:3.0; ik-CA) AppleWebKit/531.38.3 (KHTML, like Gecko) Version/4.0.5 Safari/531.38.3",2026-01-12T04:23:54,2026-02-03T23:49:19
ORDCA171A8F,241975,Open-source multi-state support,4,643.76,605.21,CNY,shipped,wechat,197.31.240.93,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/6354-03-03 08:15:06 Firefox/3.6.14,2026-01-20T22:58:08,2026-02-02T05:42:40
ORDEFD6CBB7,131469,Open-source heuristic system engine,7,290.28,2569.76,CNY,paid,alipay,212.160.73.211,Opera/9.18.(X11; Linux i686; fur-IT) Presto/2.9.179 Version/10.00,2026-01-28T02:00:28,2026-02-04T02:16:01
ORD86A3A16C,907784,Sharable solution-oriented time-frame,8,515.66,3160.4,CNY,delivered,alipay,182.238.184.107,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; kl-GL) AppleWebKit/534.39.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6534.39.5",2026-01-08T23:56:41,2026-02-03T21:56:52
ORDD8BCAE3F,283948,Switchable multimedia process improvement,8,164.28,657.93,CNY,delivered,alipay,12.2.54.175,"Mozilla/5.0 (Linux; Android 6.0) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/26.0.858.0 Safari/535.0",2026-01-31T15:11:51,2026-01-30T09:39:30
ORDDC495A95,436536,Mandatory well-modulated system engine,10,219.65,4055.19,CNY,shipped,wechat,15.66.42.133,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/9.7q2451.0 Mobile/69S897 Safari/533.1",2026-01-18T03:47:12,2026-02-03T04:50:13
ORD0E013577,536200,Expanded needs-based encoding,9,571.59,1221.58,CNY,shipped,alipay,187.234.123.253,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_1 rv:5.0; nb-NO) AppleWebKit/534.38.6 (KHTML, like Gecko) Version/4.0.3 Safari/534.38.6",2026-01-18T20:13:41,2026-02-02T08:35:37
ORD9FA257A9,968445,Horizontal intangible synergy,4,176.85,3377.09,CNY,paid,alipay,79.167.189.92,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_0) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/60.0.805.0 Safari/531.0",2026-01-26T08:53:55,2026-01-29T11:56:23
ORD36959A29,663172,Face-to-face 5thgeneration parallelism,9,239.59,436.89,CNY,delivered,alipay,160.8.40.94,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/4.0),2026-01-27T14:05:56,2026-02-01T13:42:06
ORD9A3B4954,358726,Fully-configurable non-volatile frame,5,874.56,218.68,CNY,shipped,alipay,17.170.213.85,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/4.0),2026-01-13T02:33:56,2026-02-04T20:45:41
ORD25040162,491633,Cloned uniform hub,3,741.18,1268.26,CNY,paid,wechat,188.160.73.13,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_9) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/53.0.882.0 Safari/534.1",2026-01-08T06:20:49,2026-01-30T17:26:47
ORD71272C10,241805,Secured even-keeled focus group,8,23.24,4093.04,CNY,shipped,alipay,66.72.92.192,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/3.0),2026-01-10T07:13:13,2026-02-02T23:38:38
ORD2BDFF547,177417,Ameliorated dynamic project,10,130.64,1498.99,CNY,pending,alipay,126.194.112.142,Opera/9.73.(X11; Linux x86_64; fy-NL) Presto/2.9.186 Version/10.00,2026-01-18T14:50:50,2026-01-30T07:17:32
ORD4BE69C5B,280683,Compatible even-keeled instruction set,8,121.06,166.62,CNY,shipped,alipay,123.35.110.121,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/35.0.888.0 Safari/531.0",2026-01-11T05:11:37,2026-01-31T21:30:34
ORD9FEDBDC7,262297,Versatile intangible installation,10,134.41,3326.27,CNY,shipped,wechat,49.102.99.180,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/40.0.894.0 Mobile/51N545 Safari/533.1",2026-01-21T06:50:27,2026-02-02T00:15:42
ORDF38C068E,271460,Customizable 5thgeneration benchmark,10,785.95,127.09,CNY,delivered,wechat,166.239.166.155,Mozilla/5.0 (Android 12; Mobile; rv:26.0) Gecko/26.0 Firefox/26.0,2026-01-23T09:22:57,2026-02-02T12:54:28
ORDD61F16A8,435835,Diverse multimedia hub,4,320.93,241.24,CNY,paid,wechat,188.120.249.121,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/531.8.3 (KHTML, like Gecko) Version/4.0.4 Safari/531.8.3",2026-01-10T10:05:33,2026-02-01T12:00:45
ORD38792FE1,873764,Horizontal bandwidth-monitored process improvement,5,575.71,3053.69,CNY,cancelled,alipay,107.159.242.178,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/3.1),2026-01-17T13:12:05,2026-01-30T02:54:45
ORD8277E6D9,980891,Realigned demand-driven strategy,3,757.43,1082.11,CNY,cancelled,alipay,153.82.184.73,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_6) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/41.0.862.0 Safari/535.0",2026-02-01T12:35:26,2026-02-02T10:43:05
ORDD935C4DA,409598,Grass-roots 3rdgeneration structure,7,884.68,3539.7,CNY,shipped,credit_card,206.35.224.78,Mozilla/5.0 (Windows 98; am-ET; rv:1.9.2.20) Gecko/3644-01-28 19:52:40 Firefox/8.0,2026-01-22T03:28:57,2026-02-04T02:32:47
ORD6F4FF3B3,151011,Phased dynamic middleware,4,639.43,3535.78,CNY,shipped,wechat,23.49.71.222,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/5.0),2026-02-04T14:24:28,2026-02-02T04:02:38
ORDBCB1108F,783667,Realigned local process improvement,1,470.19,1497.69,CNY,paid,wechat,149.200.219.49,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/23.0.863.0 Safari/535.1",2026-02-01T17:11:03,2026-01-30T21:57:44
ORDA483DA6D,928032,Switchable demand-driven database,3,909.18,4006.91,CNY,paid,alipay,215.168.43.152,Opera/9.36.(Windows NT 4.0; br-FR) Presto/2.9.179 Version/10.00,2026-02-03T05:23:36,2026-01-29T04:12:15
ORD0A6BCB6D,526190,Profound reciprocal task-force,7,505.7,2768.84,CNY,cancelled,wechat,99.52.154.126,Opera/9.53.(Windows NT 6.1; kk-KZ) Presto/2.9.167 Version/10.00,2026-01-28T14:59:40,2026-02-04T09:18:26
ORDBB4B8756,472765,Stand-alone even-keeled implementation,4,475.92,3162.09,CNY,delivered,alipay,129.161.6.111,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0),2026-01-21T02:27:42,2026-02-02T15:23:56
ORD0A53B7D9,337576,Business-focused value-added frame,10,413.91,2236.2,CNY,paid,wechat,43.50.1.66,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_6 rv:3.0; ast-ES) AppleWebKit/532.36.6 (KHTML, like Gecko) Version/5.0.1 Safari/532.36.6",2026-01-29T02:33:35,2026-02-03T23:42:20
ORD006363E5,435366,Optional asynchronous attitude,7,531.21,689.79,CNY,shipped,wechat,212.31.17.166,"Mozilla/5.0 (iPad; CPU iPad OS 13_7 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/13.0.857.0 Mobile/58K973 Safari/535.0",2026-01-09T03:19:35,2026-01-29T07:39:57
ORDC6800C71,251245,Digitized even-keeled strategy,5,796.26,3941.18,CNY,paid,alipay,221.197.33.80,Opera/8.17.(X11; Linux x86_64; shs-CA) Presto/2.9.188 Version/10.00,2026-01-22T06:54:52,2026-02-04T19:00:59
ORDB8FAADD7,945570,Proactive secondary conglomeration,7,523.25,3882.1,CNY,shipped,alipay,93.238.50.68,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/5.0),2026-01-18T13:00:38,2026-02-02T08:58:49
ORD91B8E853,209032,Devolved local implementation,1,123.62,4676.87,CNY,delivered,credit_card,141.8.105.67,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/24.0.847.0 Safari/533.0",2026-01-06T03:38:29,2026-02-01T06:35:24
ORDB04CBEF0,251757,Advanced foreground paradigm,1,882.08,3065.17,CNY,paid,alipay,193.129.29.158,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/49.0.838.0 Safari/536.1",2026-02-04T04:05:51,2026-01-29T06:18:49
ORD13B5334B,915711,Multi-tiered motivating knowledge user,3,573.74,3238.91,CNY,shipped,wechat,4.240.196.171,Opera/8.92.(X11; Linux i686; ast-ES) Presto/2.9.175 Version/12.00,2026-01-17T13:04:23,2026-01-31T03:41:01
ORD54D591DD,891149,Cross-group well-modulated Internet solution,3,93.58,1982.59,CNY,delivered,wechat,2.156.161.184,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; ro-RO) AppleWebKit/531.34.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6531.34.5",2026-01-08T21:37:02,2026-01-30T12:48:41
ORDA8B245B6,392540,Compatible incremental success,8,600.27,3426.44,CNY,shipped,alipay,38.172.205.171,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_2 rv:5.0; hy-AM) AppleWebKit/533.23.5 (KHTML, like Gecko) Version/4.0.1 Safari/533.23.5",2026-02-02T10:42:27,2026-02-01T15:27:55
ORDF9985F16,890951,Horizontal bottom-line portal,2,888.25,3066.34,CNY,shipped,alipay,41.21.117.114,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_5; rv:1.9.3.20) Gecko/5219-01-17 07:55:21 Firefox/14.0,2026-01-17T03:33:50,2026-02-01T17:28:54
ORDE1CD9620,659354,Profit-focused national time-frame,4,898.08,902.93,CNY,pending,wechat,199.187.245.221,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/5.1),2026-02-01T03:12:37,2026-02-01T12:02:50
ORD64065DE5,199426,Triple-buffered 6thgeneration open architecture,4,581.92,2918.55,CNY,paid,alipay,101.79.127.195,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/3.0),2026-01-15T16:23:05,2026-02-01T12:48:53
ORDC28298A3,823608,Synergized actuating contingency,8,979.89,2526.59,CNY,paid,debit_card,221.95.64.216,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_4; rv:1.9.6.20) Gecko/4517-01-29 16:59:23 Firefox/8.0,2026-01-10T12:26:58,2026-01-30T15:17:33
ORDAF5CAAA0,304483,Exclusive zero tolerance throughput,5,937.34,286.99,CNY,cancelled,wechat,185.51.9.37,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/4416-01-06 06:37:08 Firefox/12.0,2026-02-01T16:37:47,2026-01-30T22:01:33
ORD0EE4DC86,501929,Intuitive hybrid definition,6,962.63,4005.74,CNY,paid,alipay,83.192.157.72,Opera/8.42.(X11; Linux x86_64; da-DK) Presto/2.9.172 Version/11.00,2026-01-14T00:54:59,2026-02-02T03:23:31
ORD2BAD4667,696900,Visionary explicit initiative,9,533.18,1892.36,CNY,delivered,wechat,70.68.225.50,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/24.0.880.0 Safari/533.0",2026-02-02T10:02:45,2026-01-31T06:22:56
ORDE4AD90F1,561266,Grass-roots dynamic circuit,6,497.37,344.59,CNY,shipped,alipay,100.22.3.45,Mozilla/5.0 (Windows 95; se-NO; rv:1.9.1.20) Gecko/3352-03-20 20:11:33 Firefox/11.0,2026-01-07T00:34:12,2026-01-30T19:56:38
ORD0DE1687E,498586,Triple-buffered fresh-thinking toolset,2,423.25,1445.15,CNY,delivered,alipay,184.60.124.117,"Mozilla/5.0 (Linux; Android 2.0) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/58.0.892.0 Safari/534.1",2026-01-10T15:47:28,2026-02-02T04:06:25
ORD1EE9FF29,381013,Balanced system-worthy groupware,8,795.29,662.33,CNY,pending,alipay,173.32.166.91,Opera/8.14.(Windows CE; nso-ZA) Presto/2.9.169 Version/11.00,2026-01-31T22:10:00,2026-02-01T00:21:42
ORDD36049A5,446048,Configurable cohesive task-force,4,419.96,4526.41,CNY,paid,alipay,110.140.75.240,Mozilla/5.0 (Windows CE; hsb-DE; rv:1.9.1.20) Gecko/6740-05-23 23:33:30 Firefox/3.6.2,2026-01-19T09:36:30,2026-02-02T17:20:25
